epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
11,0.0001,0.4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6918,0.816,0.8547,0.8545,0.8356,0.6968,0.5662,0.4901,0.1823,0.4702,0.5775
12,0.0001,0.4701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755,0.7812,0.86,0.8589,0.8105,0.6896,0.5785,0.5107,0.0434,0.4441,0.5633
13,0.0001,0.4631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712,0.776,0.8631,0.8634,0.7937,0.6927,0.5754,0.5135,0.0591,0.433,0.5495
14,0.0001,0.4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806,0.7935,0.8605,0.8624,0.8075,0.6886,0.5926,0.5409,-0.1258,0.4415,0.5697
15,0.0001,0.4535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673,0.7666,0.8636,0.8628,0.8058,0.7054,0.5856,0.5171,0.0317,0.4472,0.5596
16,0.0001,0.4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708,0.7691,0.8643,0.865,0.8041,0.6811,0.5872,0.5169,-0.1311,0.457,0.571
17,0.0001,0.4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629,0.7499,0.8668,0.867,0.7981,0.6745,0.5931,0.533,0.0297,0.4211,0.5489
18,0.0001,0.4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715,0.7815,0.8631,0.8647,0.7822,0.6701,0.6003,0.5346,-0.0183,0.4345,0.5532
19,0.0001,0.4393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676,0.7664,0.8677,0.8675,0.7828,0.6508,0.5945,0.5306,-0.0284,0.4334,0.5467
20,0.0001,0.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655,0.7607,0.865,0.8653,0.7854,0.6564,0.5939,0.5264,-0.0296,0.4392,0.5504
21,0.0001,0.4326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658,0.7498,0.867,0.8679,0.7622,0.6675,0.6009,0.5422,-0.005,0.418,0.5314
22,0.0001,0.4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6583,0.7477,0.8676,0.8676,0.7639,0.6462,0.5947,0.5228,-0.0251,0.4024,0.531
23,0.0001,0.4245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6555,0.7414,0.8706,0.8708,0.7507,0.6395,0.6037,0.5418,0.0359,0.402,0.5188
24,0.0001,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.7407,0.8693,0.8691,0.7525,0.6393,0.6165,0.5513,0.0447,0.4031,0.5219
25,0.0001,0.4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6547,0.7452,0.8679,0.8685,0.7786,0.6626,0.6234,0.568,-0.0175,0.434,0.5394
26,0.0001,0.4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571,0.7469,0.8696,0.8693,0.7643,0.6496,0.6143,0.5588,0.0858,0.4226,0.5311
27,0.0001,0.4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501,0.734,0.8693,0.8695,0.79,0.6774,0.6082,0.5407,0.0186,0.4392,0.5453
28,0.0001,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6513,0.7379,0.87,0.8693,0.7478,0.642,0.6059,0.5396,0.0057,0.3895,0.5209
29,0.0001,0.4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493,0.7341,0.8693,0.8698,0.7594,0.6349,0.6176,0.5613,-0.0239,0.4195,0.5311
30,0.0001,0.4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6574,0.7464,0.8696,0.87,0.7797,0.6512,0.5994,0.53,0.058,0.4267,0.5365
31,0.0001,0.3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6517,0.7349,0.8701,0.8701,0.7754,0.6452,0.5975,0.5447,0.0636,0.4294,0.5336
32,0.0001,0.3973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6515,0.7425,0.8701,0.8715,0.7733,0.6529,0.5899,0.523,0.0212,0.4192,0.5348
33,0.0001,0.3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489,0.7322,0.8713,0.8715,0.7609,0.6489,0.6109,0.5499,0.0576,0.4121,0.5235
34,0.0001,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489,0.7282,0.8722,0.8715,0.761,0.6471,0.616,0.5634,0.0005,0.4061,0.5306
35,0.0001,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478,0.7333,0.8718,0.8721,0.7406,0.6334,0.6064,0.5536,0.0508,0.3958,0.5132
36,0.0001,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385,0.7142,0.8731,0.8739,0.7488,0.6351,0.6083,0.5598,0.0316,0.3871,0.5188
37,0.0001,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441,0.7196,0.8731,0.8739,0.7446,0.6379,0.6074,0.5443,0.0241,0.3915,0.5182
38,0.0001,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6456,0.7256,0.8715,0.8717,0.7618,0.6374,0.6141,0.5677,-0.0176,0.4091,0.5284
39,0.0001,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468,0.7301,0.8728,0.8732,0.7619,0.6432,0.6064,0.5592,-0.0192,0.4203,0.532
40,0.0001,0.3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.7281,0.8727,0.8728,0.7522,0.6413,0.6106,0.5516,-0.0124,0.4021,0.5198
41,0.0001,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.7182,0.8724,0.8732,0.7446,0.6373,0.6086,0.548,-0.0189,0.3864,0.5213
42,0.0001,0.3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6465,0.7294,0.8734,0.8744,0.7631,0.644,0.6168,0.5593,-0.0032,0.4049,0.5259
43,0.0001,0.3727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402,0.7183,0.8733,0.8735,0.7561,0.6308,0.613,0.552,-0.0018,0.406,0.5232
44,0.0001,0.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388,0.7135,0.8745,0.8755,0.7412,0.6292,0.6282,0.5589,-0.0066,0.3745,0.5142
45,0.0001,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466,0.7311,0.8719,0.8724,0.7577,0.6403,0.6112,0.5451,0.1062,0.4074,0.5184
46,0.0001,0.3658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527,0.745,0.873,0.8735,0.755,0.6463,0.6147,0.5588,0.0917,0.4199,0.5231
47,0.0001,0.3653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361,0.7132,0.8736,0.8745,0.7414,0.6273,0.6092,0.5542,-0.0386,0.3816,0.5137
48,0.0001,0.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548,0.7486,0.8733,0.8736,0.7772,0.6682,0.6112,0.5557,0.0812,0.4483,0.5362
49,0.0001,0.3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424,0.719,0.8739,0.8743,0.7532,0.6452,0.6343,0.5652,0.005,0.4012,0.5218
50,0.0001,0.3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498,0.7378,0.8734,0.8741,0.7608,0.645,0.6178,0.5509,0.0867,0.4232,0.5254
51,0.0001,0.3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347,0.7071,0.8744,0.8756,0.7408,0.6305,0.6251,0.5628,0.0039,0.3841,0.5112
52,0.0,0.3546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6411,0.7225,0.8735,0.8749,0.7612,0.6412,0.6227,0.5732,0.0202,0.4154,0.5237
53,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336,0.7101,0.8743,0.8752,0.7406,0.6276,0.6124,0.5614,-0.0513,0.383,0.516
54,0.0,0.3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378,0.7142,0.874,0.8756,0.7453,0.6364,0.6229,0.5631,0.0027,0.3819,0.5155
55,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357,0.713,0.8739,0.8747,0.7549,0.6454,0.6157,0.5558,0.0073,0.3967,0.5212
56,0.0,0.3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362,0.7142,0.8741,0.8747,0.7513,0.6331,0.6006,0.537,0.0063,0.3847,0.5168
57,0.0,0.3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348,0.7116,0.8739,0.8748,0.7516,0.6373,0.6075,0.5534,0.0177,0.3875,0.5176
58,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442,0.7299,0.8741,0.8751,0.7573,0.6365,0.6111,0.5498,0.0787,0.4125,0.5207
59,0.0,0.3422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384,0.7211,0.8728,0.874,0.7475,0.6375,0.6215,0.5677,-0.0108,0.3941,0.521
60,0.0,0.3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384,0.722,0.8734,0.8743,0.7565,0.6464,0.6129,0.5511,-0.0246,0.3925,0.5222
61,0.0,0.3408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.7213,0.8732,0.8748,0.7565,0.633,0.6107,0.5542,0.0368,0.3946,0.5215
62,0.0,0.3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348,0.7137,0.8739,0.8744,0.7403,0.6363,0.612,0.5557,0.0225,0.3732,0.5124
63,0.0,0.3381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409,0.7267,0.8728,0.8741,0.746,0.629,0.6157,0.5572,0.0134,0.3905,0.5171
64,0.0,0.3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371,0.7213,0.8737,0.8747,0.7462,0.6313,0.6025,0.5426,0.0185,0.3762,0.5146
65,0.0,0.3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.7129,0.8737,0.8751,0.7483,0.629,0.6122,0.5591,-0.0237,0.3728,0.5168
66,0.0,0.3342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379,0.718,0.8739,0.8753,0.7466,0.644,0.6049,0.5418,0.0222,0.3848,0.5165
67,0.0,0.3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.7278,0.8729,0.874,0.766,0.6441,0.5941,0.5418,0.0523,0.4067,0.5264
68,0.0,0.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386,0.7214,0.8743,0.8752,0.7554,0.645,0.6027,0.5452,0.008,0.3986,0.5221
69,0.0,0.3313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361,0.7192,0.8735,0.8743,0.7489,0.6331,0.5956,0.5426,0.0154,0.385,0.5184
70,0.0,0.3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406,0.7267,0.8731,0.8741,0.7528,0.635,0.599,0.5382,0.0342,0.393,0.5191
71,0.0,0.3282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367,0.7206,0.8732,0.8739,0.7571,0.6355,0.6082,0.5539,-0.0273,0.3856,0.5239
72,0.0,0.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6366,0.7175,0.8732,0.8743,0.756,0.6364,0.6026,0.5451,-0.0137,0.3901,0.5232
73,0.0,0.3252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.717,0.8733,0.8747,0.7532,0.6351,0.6209,0.5664,0.002,0.3849,0.5206
74,0.0,0.3254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349,0.7165,0.8737,0.8747,0.7502,0.641,0.5982,0.5439,-0.0058,0.3866,0.5184
75,0.0,0.3241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,0.7197,0.8728,0.8738,0.7531,0.6319,0.5952,0.5368,-0.0114,0.3845,0.5218
76,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359,0.7211,0.8729,0.8738,0.7541,0.642,0.5918,0.5357,0.0097,0.3893,0.522
77,0.0,0.3233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376,0.7219,0.8731,0.8742,0.7578,0.6408,0.6152,0.5563,0.0023,0.3936,0.5249
78,0.0,0.3217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379,0.7242,0.8725,0.8736,0.7586,0.6439,0.6101,0.5518,0.0052,0.3938,0.5251
79,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6372,0.7224,0.8728,0.8739,0.7531,0.6322,0.597,0.5425,0.012,0.3875,0.5225
80,0.0,0.3205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.7273,0.8731,0.8741,0.7597,0.6428,0.6079,0.5568,0.0112,0.3953,0.5256
81,0.0,0.3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367,0.7224,0.8732,0.8741,0.7532,0.6353,0.6089,0.5638,-0.0084,0.3843,0.5233
82,0.0,0.3189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6365,0.7212,0.8732,0.8742,0.7533,0.6294,0.607,0.5556,-0.0087,0.3817,0.5229
83,0.0,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376,0.7242,0.873,0.8741,0.7553,0.6356,0.6062,0.5504,0.0248,0.39,0.5221
84,0.0,0.3172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359,0.7205,0.8728,0.8739,0.7551,0.636,0.6053,0.5527,-0.0106,0.3836,0.5234
85,0.0,0.3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388,0.7251,0.8729,0.8739,0.7574,0.6285,0.6028,0.5492,0.019,0.3913,0.524
86,0.0,0.3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6365,0.7228,0.8727,0.874,0.7556,0.6365,0.6046,0.5505,-0.0092,0.3839,0.5246
87,0.0,0.3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.7248,0.8727,0.874,0.7572,0.6308,0.6042,0.5483,0.0181,0.3901,0.5242
88,0.0,0.3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371,0.7237,0.8728,0.8737,0.7564,0.6334,0.6029,0.5496,-0.0052,0.3868,0.5248
89,0.0,0.3155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.7277,0.8729,0.874,0.758,0.6365,0.6027,0.5491,0.0201,0.3939,0.5249
90,0.0,0.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6389,0.7283,0.8726,0.8739,0.7593,0.635,0.6025,0.5485,0.0192,0.3939,0.5256
91,0.0,0.3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6394,0.729,0.8726,0.8739,0.7586,0.6308,0.6032,0.5498,0.0393,0.396,0.524
92,0.0,0.3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378,0.7251,0.8726,0.8738,0.757,0.6341,0.604,0.5495,0.0085,0.3871,0.5244
93,0.0,0.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375,0.7249,0.8725,0.8737,0.7584,0.6321,0.6028,0.549,-0.0005,0.3868,0.5254
94,0.0,0.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376,0.725,0.8725,0.8737,0.7574,0.6322,0.602,0.5494,0.0024,0.3866,0.5253
95,0.0,0.3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.7258,0.8726,0.8738,0.7573,0.6336,0.6031,0.5488,-0.0007,0.3874,0.5257
96,0.0,0.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373,0.725,0.8725,0.8737,0.7576,0.6343,0.6026,0.5491,-0.0039,0.386,0.5257
97,0.0,0.3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381,0.7261,0.8724,0.8738,0.7588,0.6333,0.6023,0.5486,0.0101,0.3888,0.5254
98,0.0,0.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381,0.7259,0.8725,0.8737,0.7586,0.6336,0.6023,0.5497,0.0023,0.3884,0.5259
99,0.0,0.3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6382,0.726,0.8725,0.8737,0.7588,0.6333,0.6024,0.5485,0.0026,0.3888,0.5259
100,0.0,0.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385,0.7272,0.8725,0.8737,0.7596,0.6335,0.6021,0.5501,0.0109,0.3911,0.526
