epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
1,0.0001,0.7951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8066,1.0763,0.8072,0.8108,1.1105,0.8823,0.3802,0.3267,-0.1338,0.7237,0.8147
2,0.0001,0.6132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372,0.9237,0.8325,0.834,1.0051,0.7939,0.4634,0.4011,0.1171,0.5995,0.6975
3,0.0001,0.5775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7256,0.8987,0.8369,0.8368,0.993,0.7754,0.5018,0.4392,0.0288,0.5738,0.6878
4,0.0001,0.5439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7213,0.8825,0.843,0.8427,0.9827,0.7796,0.5134,0.4462,0.1326,0.5877,0.6704
5,0.0001,0.5343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7192,0.8776,0.8447,0.8461,0.9476,0.7528,0.5537,0.5045,0.106,0.5484,0.6499
6,0.0001,0.5153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7211,0.8936,0.8406,0.8412,0.9389,0.7444,0.5597,0.4842,0.189,0.5758,0.6473
7,0.0001,0.5126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058,0.8536,0.846,0.8473,0.8868,0.7385,0.5644,0.5031,0.041,0.5105,0.6183
8,0.0001,0.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.8817,0.8472,0.8484,0.9165,0.7454,0.5476,0.4922,0.0867,0.5657,0.6361
9,0.0001,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.8223,0.8565,0.8561,0.8832,0.7255,0.562,0.5128,0.1809,0.5202,0.5995
10,0.0001,0.4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846,0.8087,0.8546,0.8536,0.8887,0.712,0.5697,0.513,0.0875,0.5131,0.6123
11,0.0001,0.4771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848,0.8083,0.8551,0.8524,0.8888,0.7085,0.5617,0.4998,0.0179,0.5134,0.6147
12,0.0001,0.4697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711,0.8607,0.8599,0.8591,0.8922,0.7494,0.5626,0.5037,0.2545,0.5669,0.6096
13,0.0001,0.4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751,0.7963,0.8589,0.8592,0.8574,0.7049,0.572,0.5104,0.0814,0.4805,0.588
14,0.0001,0.4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763,0.787,0.8623,0.8618,0.8474,0.7129,0.6073,0.55,0.0927,0.4728,0.5769
15,0.0001,0.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738,0.7901,0.8594,0.8596,0.8655,0.7026,0.5713,0.5141,-0.1567,0.4853,0.6038
16,0.0001,0.4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6545,0.7513,0.8655,0.8648,0.8153,0.678,0.6073,0.5463,-0.0476,0.4164,0.5541
17,0.0001,0.4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637,0.7681,0.8636,0.8638,0.8063,0.6815,0.6051,0.5412,0.0614,0.4164,0.5457
18,0.0001,0.4423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759,0.7895,0.8638,0.8631,0.8452,0.698,0.611,0.5493,0.1173,0.4832,0.5776
19,0.0001,0.4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6742,0.7827,0.8649,0.8647,0.839,0.6966,0.5949,0.5342,-0.0147,0.4684,0.5776
20,0.0001,0.4313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6554,0.752,0.8657,0.866,0.824,0.683,0.6149,0.5565,-0.0246,0.4517,0.5632
21,0.0001,0.4303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559,0.7523,0.8666,0.8665,0.7916,0.6828,0.6088,0.5573,0.0554,0.4125,0.5357
22,0.0001,0.4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653,0.7481,0.8679,0.8677,0.7988,0.6647,0.6128,0.5547,0.0072,0.4185,0.5446
23,0.0001,0.4213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6654,0.7787,0.8652,0.8651,0.7901,0.6652,0.603,0.5334,0.1282,0.4363,0.5356
24,0.0001,0.4208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6512,0.7431,0.8676,0.8676,0.8214,0.6918,0.6145,0.5531,-0.051,0.4273,0.5573
25,0.0001,0.4162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475,0.7411,0.8695,0.8693,0.7922,0.6646,0.6299,0.5716,0.0746,0.4319,0.5425
26,0.0001,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6488,0.7402,0.8684,0.8682,0.8102,0.6715,0.631,0.5562,0.0957,0.4425,0.5527
27,0.0001,0.4102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6595,0.7555,0.8682,0.8679,0.7921,0.6658,0.6396,0.5788,0.0315,0.4163,0.5356
28,0.0001,0.4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538,0.7485,0.8674,0.8676,0.8046,0.6838,0.6333,0.5717,0.0679,0.4328,0.5468
