===== RUN CONFIG START =====
{
  "time": "2026-03-22 10:22:14",
  "data_path": "/home/chenyh/workspace/fluProfiler/data/HA_only/",
  "season_path": "split/",
  "embedding_root": "/home/chenyh/workspace/fluProfiler/data/reverse_test/embedding",
  "ha_only_streams": [
    "seq_id_a",
    "seq_id_c"
  ],
  "epochs": 250,
  "patience": 10,
  "batch_size": 64,
  "sample_limit": null,
  "dedupe_train": true,
  "train_group_cols_for_label_mean": [
    "seq_id_a",
    "seq_id_c",
    "serumPassCat",
    "virusPassCat"
  ],
  "use_lr_schedule": true,
  "lr": 8e-05,
  "model_class": "fluProfiler_HA",
  "tag": "HA_only_cached",
  "device": "cuda:1"
}
===== RUN CONFIG END =====

[2026-03-22 11:16:13] Epoch 19/250, train loss: 0.8970, valid MAE: 0.76424, valid MSE: 0.97932, valid Pearson: 0.85743, valid Spearman: 0.82256, valid R2: 0.73188, test MAE: 0.76142, test MSE: 0.98028, test Pearson: 0.85459, test Spearman: 0.81998, test R2: 0.72645
[2026-03-22 11:19:05] Epoch 20/250, train loss: 0.8883, valid MAE: 0.76474, valid MSE: 0.97064, valid Pearson: 0.85750, valid Spearman: 0.82271, valid R2: 0.73426, test MAE: 0.76118, test MSE: 0.96572, test Pearson: 0.85502, test Spearman: 0.81995, test R2: 0.73051
[2026-03-22 11:21:54] Epoch 21/250, train loss: 0.8724, valid MAE: 0.76395, valid MSE: 0.95940, valid Pearson: 0.85960, valid Spearman: 0.82462, valid R2: 0.73734, test MAE: 0.76011, test MSE: 0.95703, test Pearson: 0.85669, test Spearman: 0.82157, test R2: 0.73294
[2026-03-22 11:24:45] Epoch 22/250, train loss: 0.8654, valid MAE: 0.76767, valid MSE: 0.95929, valid Pearson: 0.86246, valid Spearman: 0.82885, valid R2: 0.73737, test MAE: 0.76117, test MSE: 0.95463, test Pearson: 0.85941, test Spearman: 0.82549, test R2: 0.73360
[2026-03-22 11:27:35] Epoch 23/250, train loss: 0.8584, valid MAE: 0.75029, valid MSE: 0.92833, valid Pearson: 0.86485, valid Spearman: 0.83131, valid R2: 0.74584, test MAE: 0.74521, test MSE: 0.92640, test Pearson: 0.86222, test Spearman: 0.82900, test R2: 0.74148
[2026-03-22 11:30:24] Epoch 24/250, train loss: 0.8500, valid MAE: 0.76992, valid MSE: 0.96848, valid Pearson: 0.86038, valid Spearman: 0.82583, valid R2: 0.73485, test MAE: 0.76564, test MSE: 0.97357, test Pearson: 0.85662, test Spearman: 0.82147, test R2: 0.72832
[2026-03-22 11:33:16] Epoch 25/250, train loss: 0.8410, valid MAE: 0.74502, valid MSE: 0.92569, valid Pearson: 0.86473, valid Spearman: 0.83228, valid R2: 0.74657, test MAE: 0.73999, test MSE: 0.91998, test Pearson: 0.86315, test Spearman: 0.83073, test R2: 0.74327
[2026-03-22 11:36:06] Epoch 26/250, train loss: 0.8343, valid MAE: 0.73938, valid MSE: 0.91157, valid Pearson: 0.86636, valid Spearman: 0.83381, valid R2: 0.75043, test MAE: 0.73519, test MSE: 0.90864, test Pearson: 0.86428, test Spearman: 0.83182, test R2: 0.74644
[2026-03-22 11:38:55] Epoch 27/250, train loss: 0.8264, valid MAE: 0.74420, valid MSE: 0.91797, valid Pearson: 0.86537, valid Spearman: 0.83324, valid R2: 0.74868, test MAE: 0.73901, test MSE: 0.91349, test Pearson: 0.86348, test Spearman: 0.83113, test R2: 0.74509
[2026-03-22 11:41:47] Epoch 28/250, train loss: 0.8178, valid MAE: 0.73333, valid MSE: 0.89011, valid Pearson: 0.86980, valid Spearman: 0.83773, valid R2: 0.75631, test MAE: 0.72839, test MSE: 0.88632, test Pearson: 0.86777, test Spearman: 0.83666, test R2: 0.75267
