epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
1,0.0001,0.8863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658,1.2362,0.7916,0.7983,1.0697,0.8719,0.5498,0.5121,0.3804,0.7734,0.8107
2,0.0001,0.6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904,1.0382,0.809,0.813,0.9252,0.8101,0.5381,0.4842,0.0717,0.6123,0.6964
3,0.0001,0.6404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543,0.9558,0.8257,0.829,0.875,0.7792,0.5592,0.5128,0.0444,0.5532,0.648
4,0.0001,0.6077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.99,0.8277,0.8323,0.8666,0.7961,0.5873,0.5277,0.187,0.567,0.6441
5,0.0001,0.5907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.927,0.8336,0.8363,0.8372,0.7722,0.59,0.5241,0.052,0.5227,0.6181
6,0.0001,0.5739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7279,0.8959,0.8378,0.8405,0.8328,0.7394,0.5783,0.5159,-0.0089,0.5164,0.6066
7,0.0001,0.5609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.9254,0.8363,0.837,0.8238,0.7534,0.5755,0.5092,-0.0208,0.5186,0.6122
8,0.0001,0.5473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.9323,0.8403,0.841,0.8209,0.7608,0.5742,0.5126,0.1205,0.5137,0.6031
9,0.0001,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721,0.8898,0.8396,0.8401,0.8083,0.7482,0.6136,0.5559,0.0567,0.501,0.5837
10,0.0001,0.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7342,0.9116,0.8418,0.842,0.7988,0.7413,0.5948,0.5332,0.2044,0.498,0.5804
