epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
41,0.0001,0.3745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6544,0.7457,0.8722,0.8687,0.7841,0.6626,0.6404,0.5873,0.1565,0.4281,0.5293
42,0.0001,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657,0.7569,0.8722,0.8684,0.7883,0.6572,0.612,0.5554,0.1445,0.4541,0.531
43,0.0001,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405,0.7251,0.8733,0.8695,0.7637,0.6393,0.6331,0.5773,0.0395,0.4103,0.5181
44,0.0001,0.3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6473,0.737,0.8724,0.8685,0.7728,0.6374,0.6135,0.5589,0.0411,0.4156,0.5242
45,0.0001,0.3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6562,0.7531,0.8719,0.869,0.7782,0.6463,0.6222,0.568,0.1667,0.4467,0.5254
46,0.0001,0.3647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496,0.7393,0.8718,0.8692,0.7677,0.632,0.6223,0.5644,0.0906,0.4229,0.5196
47,0.0001,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6544,0.7493,0.8705,0.8681,0.7673,0.6349,0.6226,0.5738,0.0834,0.4184,0.5208
48,0.0001,0.3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552,0.7489,0.871,0.8675,0.8005,0.6672,0.6188,0.5693,0.143,0.4495,0.5384
49,0.0001,0.3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536,0.7497,0.8718,0.8677,0.7867,0.6456,0.6271,0.5738,0.1341,0.4443,0.5298
50,0.0001,0.3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446,0.7322,0.8731,0.87,0.7668,0.638,0.6261,0.5759,0.0673,0.4148,0.5185
51,0.0001,0.3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6518,0.7508,0.872,0.8682,0.7798,0.6684,0.6242,0.5646,0.1301,0.4359,0.5269
52,0.0,0.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483,0.7427,0.8715,0.8682,0.7628,0.6495,0.6378,0.5915,0.0476,0.4099,0.5177
53,0.0,0.3514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6471,0.738,0.8722,0.8683,0.7684,0.6439,0.6179,0.5676,0.083,0.4174,0.5199
54,0.0,0.3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436,0.7337,0.8727,0.8688,0.7686,0.6419,0.6215,0.5676,0.0512,0.4155,0.5189
55,0.0,0.3489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6465,0.7363,0.8725,0.8695,0.7717,0.6471,0.6165,0.5683,0.1065,0.4169,0.5216
56,0.0,0.3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6458,0.7356,0.8728,0.869,0.7653,0.635,0.6288,0.5776,0.1013,0.4171,0.5174
57,0.0,0.3461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484,0.7434,0.8716,0.8686,0.7705,0.6423,0.6242,0.5763,0.1101,0.4201,0.5205
58,0.0,0.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7421,0.8722,0.8685,0.7689,0.6421,0.6236,0.5721,0.1078,0.4191,0.5207
59,0.0,0.3426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442,0.7385,0.8721,0.8684,0.7681,0.6423,0.6212,0.5706,0.0988,0.4122,0.5206
60,0.0,0.3411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498,0.7429,0.8726,0.8692,0.7717,0.6313,0.6238,0.5701,0.1264,0.4251,0.5214
61,0.0,0.3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438,0.7307,0.8723,0.8686,0.7644,0.6444,0.6273,0.5683,0.052,0.404,0.5215
62,0.0,0.3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443,0.7347,0.8721,0.8685,0.7645,0.6427,0.6236,0.573,0.0451,0.4038,0.5205
63,0.0,0.3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.7326,0.8726,0.8687,0.7705,0.6529,0.62,0.5675,0.0553,0.4075,0.5215
64,0.0,0.3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468,0.7378,0.8728,0.8694,0.7657,0.6337,0.624,0.5681,0.0937,0.4218,0.5178
65,0.0,0.3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417,0.73,0.8734,0.8698,0.7678,0.645,0.624,0.5671,0.0875,0.4106,0.5169
66,0.0,0.3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434,0.7333,0.8724,0.8683,0.7671,0.6443,0.6258,0.5737,0.0561,0.4111,0.5197
67,0.0,0.3311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.7445,0.8724,0.8684,0.7791,0.6451,0.6189,0.5765,0.0978,0.4238,0.5253
68,0.0,0.3312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422,0.7324,0.8726,0.8691,0.7695,0.6332,0.6231,0.5802,0.0533,0.4059,0.5207
69,0.0,0.3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6456,0.7396,0.8726,0.8687,0.7707,0.6307,0.6256,0.5765,0.0981,0.4188,0.5218
70,0.0,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6461,0.7412,0.8725,0.8691,0.7844,0.6543,0.6221,0.5746,0.1237,0.4372,0.5296
71,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449,0.739,0.8722,0.8691,0.7731,0.6485,0.6204,0.5767,0.0732,0.412,0.5236
72,0.0,0.3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448,0.7403,0.8726,0.8692,0.7734,0.6489,0.6216,0.57,0.0975,0.418,0.5235
73,0.0,0.3254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.7313,0.8729,0.8694,0.7684,0.6514,0.6223,0.5732,0.0517,0.4028,0.519
74,0.0,0.3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417,0.7304,0.8733,0.8695,0.772,0.6298,0.6226,0.5838,0.0773,0.4072,0.5217
75,0.0,0.3227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459,0.7395,0.8725,0.8693,0.7756,0.6451,0.6218,0.576,0.1187,0.4208,0.5231
76,0.0,0.3226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436,0.7353,0.8723,0.8687,0.7741,0.6522,0.6212,0.5744,0.0892,0.4146,0.5243
77,0.0,0.3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425,0.7357,0.8726,0.8692,0.7742,0.6475,0.6252,0.5826,0.0882,0.4145,0.5231
78,0.0,0.3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.7434,0.8724,0.8693,0.7774,0.6337,0.6203,0.5762,0.1122,0.4234,0.5261
79,0.0,0.3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.7423,0.8724,0.8689,0.774,0.6307,0.6215,0.5784,0.0862,0.4161,0.5245
80,0.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428,0.7372,0.8723,0.8689,0.7715,0.6525,0.618,0.577,0.0591,0.4075,0.5232
81,0.0,0.3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441,0.7383,0.8722,0.8689,0.7742,0.6456,0.6196,0.5739,0.0861,0.4161,0.5246
82,0.0,0.3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449,0.7381,0.8727,0.8692,0.7736,0.6334,0.6216,0.5766,0.0887,0.414,0.5234
83,0.0,0.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6413,0.7327,0.8724,0.8689,0.7723,0.6467,0.6207,0.5771,0.0537,0.4078,0.5239
84,0.0,0.3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448,0.7411,0.8725,0.869,0.7727,0.6516,0.6228,0.574,0.0957,0.415,0.5236
85,0.0,0.3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459,0.7444,0.8724,0.869,0.7736,0.6485,0.6205,0.5739,0.1032,0.4174,0.5248
86,0.0,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447,0.7419,0.8724,0.8691,0.7729,0.6521,0.6212,0.5713,0.087,0.4157,0.524
87,0.0,0.3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436,0.7386,0.872,0.8685,0.776,0.6546,0.6197,0.5775,0.0804,0.4158,0.5257
88,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443,0.74,0.8722,0.8685,0.7748,0.6489,0.62,0.5779,0.088,0.4145,0.5251
89,0.0,0.3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.7392,0.8722,0.8687,0.7728,0.6314,0.6201,0.5793,0.0751,0.4105,0.5243
90,0.0,0.3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446,0.7399,0.8725,0.8689,0.7734,0.6435,0.6218,0.5775,0.086,0.4136,0.5241
91,0.0,0.3144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6439,0.7401,0.8723,0.8687,0.7736,0.6415,0.6216,0.579,0.0835,0.4122,0.5245
92,0.0,0.3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.7373,0.8723,0.8688,0.7731,0.641,0.6218,0.5777,0.0805,0.4117,0.524
93,0.0,0.3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443,0.7405,0.8723,0.8688,0.7752,0.6504,0.621,0.5772,0.0866,0.4143,0.5251
94,0.0,0.3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445,0.7409,0.8721,0.8686,0.7758,0.6508,0.6209,0.5778,0.0876,0.4156,0.5258
95,0.0,0.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438,0.7397,0.8722,0.8687,0.7745,0.6494,0.6215,0.5781,0.0841,0.4143,0.5251
96,0.0,0.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443,0.7405,0.8722,0.8687,0.7756,0.6487,0.6217,0.5771,0.0903,0.4163,0.5255
97,0.0,0.3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441,0.7401,0.8722,0.8687,0.7752,0.6502,0.622,0.5769,0.0827,0.4146,0.5255
98,0.0,0.3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442,0.7401,0.8722,0.8686,0.7755,0.6469,0.6217,0.5772,0.0837,0.4153,0.5258
99,0.0,0.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443,0.7401,0.8722,0.8688,0.7754,0.6408,0.6216,0.5766,0.0848,0.4147,0.5255
100,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.7399,0.8722,0.8687,0.7751,0.6436,0.6216,0.5786,0.0839,0.4145,0.5254
