epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
43,0.0001,0.4113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813,0.8284,0.8513,0.8471,0.8659,0.6874,0.5057,0.4411,-0.1941,0.4922,0.6234
44,0.0001,0.4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797,0.8233,0.8528,0.8477,0.8509,0.6896,0.5474,0.4715,-0.2025,0.4864,0.6193
45,0.0001,0.4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829,0.8311,0.8522,0.8482,0.8829,0.7106,0.5402,0.4645,-0.2262,0.5182,0.637
46,0.0001,0.4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.8456,0.851,0.8455,0.8638,0.7002,0.5502,0.472,-0.2756,0.5163,0.6323
47,0.0001,0.4017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904,0.8462,0.8523,0.8477,0.842,0.6913,0.5383,0.4662,-0.0832,0.4957,0.6101
48,0.0001,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6811,0.8255,0.8525,0.8486,0.8356,0.671,0.5328,0.4595,-0.1144,0.4607,0.601
49,0.0001,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824,0.8282,0.8532,0.8488,0.8587,0.6821,0.5502,0.4742,-0.1017,0.4861,0.6111
50,0.0001,0.3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906,0.8462,0.8492,0.8464,0.8623,0.6887,0.533,0.4617,-0.168,0.497,0.6225
51,0.0001,0.3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808,0.8301,0.852,0.8475,0.845,0.6899,0.5507,0.4871,-0.2282,0.4801,0.616
52,0.0,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6787,0.8193,0.8536,0.8485,0.8337,0.6804,0.5491,0.4747,-0.1149,0.4583,0.5967
53,0.0,0.3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803,0.8356,0.852,0.8471,0.8501,0.6877,0.5502,0.4864,-0.1413,0.4779,0.6125
54,0.0,0.3883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857,0.8403,0.8534,0.8484,0.8448,0.6749,0.5408,0.4693,-0.0926,0.476,0.6059
55,0.0,0.3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894,0.8407,0.8523,0.8479,0.8449,0.6797,0.5349,0.465,-0.0763,0.4732,0.6072
56,0.0,0.3833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824,0.8328,0.8515,0.8474,0.8445,0.6795,0.5441,0.4723,-0.2044,0.4757,0.6133
57,0.0,0.3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803,0.8274,0.8518,0.8483,0.8354,0.6746,0.5392,0.4696,-0.1536,0.467,0.6025
58,0.0,0.3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.8395,0.8506,0.8473,0.8522,0.6934,0.5186,0.4463,-0.1664,0.4632,0.6154
59,0.0,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852,0.8407,0.8507,0.8468,0.8445,0.691,0.545,0.4701,-0.1438,0.4641,0.6085
60,0.0,0.3759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842,0.838,0.8498,0.8461,0.8566,0.6851,0.5184,0.454,-0.1841,0.4758,0.6204
61,0.0,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968,0.8656,0.8508,0.8463,0.8515,0.6919,0.533,0.4669,-0.0599,0.4905,0.6152
62,0.0,0.3729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.84,0.8508,0.8473,0.8581,0.6927,0.5336,0.4576,-0.1972,0.4811,0.6198
63,0.0,0.3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.8323,0.8511,0.8481,0.8315,0.6851,0.5338,0.4622,-0.1917,0.4528,0.6039
64,0.0,0.3696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6928,0.8544,0.8467,0.8443,0.8534,0.6788,0.5282,0.4599,-0.1106,0.4729,0.6189
65,0.0,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815,0.8314,0.8511,0.8472,0.8357,0.6809,0.5505,0.4795,-0.2079,0.4502,0.6084
66,0.0,0.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851,0.8404,0.8496,0.8469,0.8438,0.6722,0.5214,0.4528,-0.1093,0.4697,0.6073
67,0.0,0.3644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862,0.8519,0.8484,0.8451,0.8617,0.68,0.5338,0.4654,-0.1932,0.4751,0.6243
68,0.0,0.3642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859,0.8493,0.8493,0.8464,0.8586,0.6784,0.5339,0.4684,-0.1172,0.4804,0.6163
69,0.0,0.3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.845,0.8496,0.8458,0.8538,0.672,0.5186,0.4548,-0.1626,0.472,0.6148
70,0.0,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842,0.8441,0.85,0.8469,0.8514,0.6846,0.5377,0.4695,-0.1568,0.4651,0.6151
71,0.0,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867,0.8496,0.8501,0.846,0.8496,0.6709,0.5348,0.4679,-0.1195,0.4752,0.6132
72,0.0,0.3581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808,0.8388,0.8499,0.8463,0.8431,0.6788,0.5349,0.4666,-0.1518,0.4591,0.6101
73,0.0,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832,0.8469,0.8492,0.8458,0.8519,0.6763,0.5327,0.4711,-0.1767,0.4685,0.6176
74,0.0,0.3556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872,0.8539,0.8485,0.8459,0.8657,0.681,0.5304,0.4672,-0.1497,0.4778,0.6244
75,0.0,0.3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6895,0.86,0.849,0.8456,0.8541,0.6768,0.5293,0.4678,-0.1601,0.4832,0.6208
76,0.0,0.3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846,0.8537,0.8486,0.8447,0.8654,0.6929,0.5324,0.4709,-0.2475,0.4882,0.6313
77,0.0,0.3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817,0.8408,0.8501,0.8461,0.8513,0.6799,0.535,0.4668,-0.1679,0.4662,0.6161
78,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824,0.8417,0.8496,0.8462,0.846,0.6866,0.5326,0.4662,-0.1841,0.4586,0.6142
79,0.0,0.3507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842,0.8464,0.8498,0.8462,0.8494,0.6881,0.5367,0.4713,-0.1642,0.4674,0.6142
80,0.0,0.3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833,0.8469,0.8499,0.8465,0.8496,0.6707,0.5348,0.4652,-0.1575,0.467,0.6155
81,0.0,0.3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836,0.8454,0.85,0.8466,0.8471,0.6756,0.5345,0.4658,-0.1734,0.4664,0.614
82,0.0,0.3475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857,0.853,0.8491,0.8456,0.8526,0.6728,0.5319,0.4685,-0.1641,0.4703,0.6184
83,0.0,0.3475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855,0.8488,0.849,0.8459,0.8545,0.6824,0.5316,0.4666,-0.169,0.4692,0.6172
84,0.0,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832,0.8479,0.8493,0.846,0.8577,0.6829,0.5332,0.467,-0.1842,0.4724,0.6208
85,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832,0.8448,0.8492,0.846,0.8483,0.6737,0.5317,0.4656,-0.1663,0.4624,0.6145
86,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.8496,0.8491,0.8458,0.8521,0.6764,0.5314,0.4642,-0.1648,0.4657,0.6171
87,0.0,0.3442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831,0.8448,0.8491,0.8458,0.8529,0.682,0.5323,0.4632,-0.175,0.4639,0.6172
88,0.0,0.3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847,0.8505,0.8487,0.8456,0.8576,0.6835,0.5325,0.4639,-0.1927,0.472,0.6223
89,0.0,0.3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863,0.8538,0.8493,0.8458,0.8544,0.6811,0.5329,0.4647,-0.1453,0.4719,0.6186
90,0.0,0.3434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847,0.8496,0.8494,0.846,0.8521,0.6779,0.5331,0.4643,-0.1536,0.4679,0.6162
91,0.0,0.3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852,0.851,0.8486,0.8453,0.8551,0.6831,0.5325,0.4643,-0.1804,0.4703,0.6201
92,0.0,0.3422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685,0.851,0.8489,0.8456,0.8535,0.6768,0.5318,0.4625,-0.167,0.468,0.6186
93,0.0,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6856,0.8528,0.8485,0.8452,0.8568,0.6812,0.5333,0.4665,-0.1715,0.4733,0.6208
94,0.0,0.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.8496,0.8488,0.8455,0.8558,0.68,0.533,0.4646,-0.1765,0.4698,0.6197
95,0.0,0.3405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862,0.8539,0.8486,0.8455,0.8562,0.679,0.5326,0.4631,-0.1649,0.4727,0.6203
96,0.0,0.3414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685,0.8512,0.8489,0.8456,0.8564,0.6805,0.5329,0.4661,-0.175,0.4711,0.6202
97,0.0,0.3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842,0.8491,0.8491,0.8457,0.8548,0.6805,0.5327,0.4638,-0.173,0.4681,0.6188
98,0.0,0.3413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.8495,0.849,0.8457,0.8543,0.6788,0.5328,0.4631,-0.1642,0.4682,0.618
99,0.0,0.3404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6844,0.8495,0.8489,0.8456,0.8551,0.6797,0.5329,0.466,-0.1788,0.4686,0.6194
100,0.0,0.3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848,0.8509,0.8488,0.8456,0.8559,0.6796,0.5326,0.464,-0.1758,0.4699,0.62
