epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
14,0.0001,0.4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6959,0.8237,0.8614,0.8635,0.8,0.7119,0.5477,0.4858,0.2326,0.4559,0.5642
15,0.0001,0.4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725,0.7657,0.8668,0.8662,0.7508,0.6742,0.6103,0.5518,0.05,0.4037,0.5295
16,0.0001,0.4485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674,0.7577,0.8674,0.8673,0.7766,0.6751,0.5804,0.5279,0.0213,0.4177,0.5447
17,0.0001,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715,0.765,0.8661,0.8662,0.77,0.678,0.602,0.5474,0.0005,0.4268,0.5498
18,0.0001,0.4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622,0.7485,0.8691,0.8681,0.7506,0.6626,0.5772,0.526,0.0755,0.4083,0.5291
19,0.0001,0.4362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635,0.75,0.8687,0.8681,0.7434,0.6697,0.5865,0.5303,0.0087,0.3966,0.5273
20,0.0001,0.4352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6713,0.7749,0.8678,0.8681,0.7737,0.6787,0.6013,0.5449,0.0567,0.4341,0.5407
21,0.0001,0.4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594,0.7458,0.8698,0.8691,0.7539,0.6682,0.5806,0.5319,0.049,0.4051,0.5336
22,0.0001,0.4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6646,0.7639,0.8705,0.8691,0.7697,0.6807,0.5931,0.55,0.1404,0.4199,0.5354
23,0.0001,0.4234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6638,0.7641,0.8692,0.8694,0.7592,0.6598,0.5866,0.5472,0.0708,0.4229,0.5316
24,0.0001,0.4196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6626,0.7532,0.8702,0.8688,0.7633,0.6767,0.6245,0.5654,-0.0783,0.4282,0.5474
25,0.0001,0.4179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589,0.7517,0.8712,0.8694,0.7811,0.6929,0.6045,0.5594,0.1128,0.4476,0.5395
26,0.0001,0.4126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573,0.744,0.8722,0.8718,0.7531,0.6603,0.5844,0.5438,0.0917,0.4147,0.5254
27,0.0001,0.4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639,0.7552,0.8708,0.8697,0.7656,0.6679,0.5994,0.5334,0.1277,0.4315,0.5337
28,0.0001,0.4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588,0.7491,0.871,0.8715,0.7762,0.6608,0.5847,0.5383,0.1095,0.4311,0.5371
29,0.0001,0.4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6512,0.7312,0.8741,0.8729,0.7571,0.6478,0.6182,0.5834,0.1039,0.4087,0.524
30,0.0001,0.4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528,0.7352,0.874,0.8728,0.7676,0.6679,0.5783,0.531,-0.0118,0.4024,0.5334
31,0.0001,0.3988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6544,0.7409,0.8722,0.8715,0.7628,0.651,0.5783,0.5287,0.0707,0.401,0.5302
32,0.0001,0.3957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496,0.7284,0.873,0.8715,0.7579,0.6596,0.6144,0.5757,0.0162,0.405,0.5306
33,0.0001,0.3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511,0.7345,0.8739,0.8723,0.7547,0.6675,0.6032,0.5573,0.0951,0.4035,0.5262
34,0.0001,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6603,0.7551,0.8709,0.87,0.791,0.6839,0.5973,0.5631,0.1237,0.4427,0.5467
35,0.0001,0.3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651,0.7341,0.8724,0.8711,0.7571,0.6621,0.6133,0.5616,0.056,0.4067,0.5318
36,0.0001,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663,0.7579,0.8731,0.8722,0.7977,0.6906,0.6084,0.5649,0.2256,0.4708,0.5466
37,0.0001,0.3847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497,0.7399,0.8745,0.8734,0.7711,0.6591,0.6052,0.5644,0.0352,0.4249,0.5373
38,0.0001,0.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491,0.7321,0.8736,0.8723,0.7585,0.6456,0.5994,0.5612,0.0547,0.4077,0.5291
39,0.0001,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444,0.7224,0.874,0.8726,0.7561,0.6522,0.6092,0.5428,0.0029,0.4134,0.5288
40,0.0001,0.3772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6473,0.7323,0.8746,0.8734,0.7637,0.6586,0.6034,0.5506,0.0911,0.4143,0.526
41,0.0001,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462,0.7268,0.8744,0.8729,0.7573,0.6757,0.6102,0.5702,0.0829,0.4086,0.524
42,0.0001,0.3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6452,0.7212,0.8744,0.8729,0.7561,0.6561,0.6245,0.5772,0.0614,0.3996,0.5235
43,0.0001,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.7191,0.8757,0.8737,0.7496,0.6552,0.5969,0.5502,0.0267,0.399,0.5208
44,0.0001,0.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535,0.7383,0.8737,0.8721,0.7705,0.6725,0.6036,0.5693,0.0972,0.4269,0.5328
45,0.0001,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485,0.728,0.8741,0.8723,0.7643,0.6516,0.5908,0.5401,0.0667,0.4075,0.5282
46,0.0001,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6439,0.7222,0.8744,0.8723,0.7588,0.6576,0.5869,0.5342,0.0012,0.4034,0.528
47,0.0001,0.3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427,0.7207,0.8746,0.8721,0.7497,0.6552,0.6031,0.5631,0.0311,0.3963,0.5189
48,0.0001,0.3603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426,0.7197,0.8749,0.874,0.7441,0.6645,0.6169,0.5699,0.049,0.3866,0.5148
49,0.0001,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519,0.739,0.8745,0.8731,0.772,0.6603,0.5982,0.5587,0.1012,0.4212,0.533
50,0.0001,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421,0.7227,0.8747,0.8733,0.7658,0.6627,0.5922,0.5583,0.0699,0.4007,0.528
51,0.0001,0.3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6432,0.7211,0.8759,0.8735,0.7536,0.6475,0.5852,0.5367,0.0461,0.3944,0.5203
52,0.0,0.3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6414,0.7163,0.8757,0.874,0.7555,0.6599,0.5878,0.5464,0.0434,0.3972,0.5228
53,0.0,0.3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.7422,0.8755,0.8741,0.755,0.6638,0.6091,0.5568,0.1179,0.4098,0.5201
54,0.0,0.3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462,0.7237,0.8739,0.8724,0.7555,0.6464,0.6056,0.5623,0.03,0.4003,0.5267
55,0.0,0.3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408,0.7165,0.8755,0.8742,0.741,0.6403,0.6272,0.5896,0.0392,0.3912,0.5177
56,0.0,0.3464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462,0.7293,0.8735,0.8719,0.7594,0.6568,0.5838,0.545,-0.0043,0.4064,0.5286
57,0.0,0.3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438,0.724,0.8752,0.8744,0.7557,0.6728,0.5972,0.5459,0.0752,0.3953,0.5201
58,0.0,0.3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399,0.7156,0.8768,0.875,0.7501,0.6575,0.6105,0.5618,0.0791,0.3912,0.5155
59,0.0,0.3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.7207,0.8757,0.8742,0.7475,0.6589,0.6127,0.5655,0.0569,0.4035,0.5183
60,0.0,0.3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408,0.7202,0.8755,0.8738,0.7529,0.6485,0.5926,0.5586,0.0468,0.3952,0.5208
61,0.0,0.3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405,0.7207,0.8753,0.8733,0.7433,0.6354,0.5983,0.5431,0.0221,0.379,0.5148
62,0.0,0.3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428,0.7223,0.8755,0.8739,0.7621,0.6605,0.5939,0.5505,0.085,0.395,0.5239
63,0.0,0.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403,0.7172,0.8754,0.8741,0.7401,0.65,0.5966,0.5608,0.0588,0.3837,0.5153
64,0.0,0.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425,0.7194,0.8755,0.8735,0.7537,0.6563,0.5986,0.5634,0.0253,0.3976,0.5217
65,0.0,0.3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421,0.7207,0.8752,0.8734,0.7511,0.6517,0.5988,0.5479,0.0237,0.3954,0.5232
66,0.0,0.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6396,0.7158,0.8764,0.8741,0.7548,0.6469,0.5975,0.5568,-0.0016,0.3971,0.5246
67,0.0,0.3313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401,0.7186,0.8759,0.8741,0.7469,0.6564,0.5962,0.5536,0.0518,0.3865,0.5179
68,0.0,0.3298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405,0.7191,0.8759,0.8742,0.7556,0.6763,0.5989,0.556,0.0682,0.4008,0.5237
69,0.0,0.3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6392,0.7165,0.8753,0.8744,0.7445,0.6567,0.5996,0.5509,0.0257,0.3862,0.518
70,0.0,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383,0.7164,0.876,0.8741,0.7508,0.6635,0.5987,0.5622,0.0494,0.3948,0.5195
71,0.0,0.3271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.7217,0.8754,0.8742,0.7494,0.6632,0.6004,0.5613,0.0595,0.3934,0.5187
72,0.0,0.3256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395,0.7182,0.8758,0.874,0.752,0.6471,0.6029,0.5586,0.0653,0.3929,0.5195
73,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401,0.7181,0.8755,0.8739,0.7417,0.6406,0.5995,0.5616,0.0275,0.3859,0.5162
74,0.0,0.3236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6413,0.7199,0.8756,0.8736,0.7472,0.6558,0.5964,0.547,0.0662,0.3854,0.5181
75,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408,0.7193,0.8761,0.8742,0.7531,0.6623,0.6023,0.5551,0.0575,0.392,0.5204
76,0.0,0.3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6398,0.7182,0.8764,0.8747,0.7512,0.6505,0.601,0.553,0.0682,0.3881,0.5202
77,0.0,0.3212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418,0.7229,0.8762,0.8744,0.7511,0.6592,0.6032,0.5559,0.0713,0.3942,0.5181
78,0.0,0.3209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388,0.7193,0.8755,0.8741,0.7507,0.6565,0.6027,0.5546,0.0489,0.3886,0.5205
79,0.0,0.3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6414,0.7222,0.8757,0.8741,0.7526,0.6576,0.6003,0.5557,0.0424,0.39,0.5211
80,0.0,0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6419,0.7249,0.8759,0.8742,0.7542,0.6578,0.5997,0.5582,0.0837,0.397,0.5207
81,0.0,0.3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6415,0.7245,0.8757,0.8741,0.7502,0.654,0.6,0.5536,0.0613,0.3914,0.5192
82,0.0,0.3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.721,0.8759,0.8739,0.7513,0.6571,0.6017,0.5525,0.0412,0.3924,0.52
83,0.0,0.3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408,0.7205,0.8757,0.8738,0.7538,0.6506,0.6013,0.5526,0.0332,0.3887,0.5216
84,0.0,0.3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.7214,0.8759,0.8743,0.7515,0.6627,0.6016,0.5599,0.0644,0.3906,0.5197
85,0.0,0.3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428,0.7254,0.8759,0.8742,0.7565,0.6597,0.602,0.5536,0.0654,0.3946,0.5226
86,0.0,0.3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428,0.7254,0.8752,0.8736,0.7523,0.668,0.6011,0.5514,0.0709,0.3921,0.5208
87,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.7209,0.8755,0.8737,0.7507,0.6576,0.6007,0.5526,0.0395,0.3866,0.5204
88,0.0,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395,0.7199,0.8757,0.874,0.7491,0.6542,0.6007,0.553,0.0347,0.3848,0.5196
89,0.0,0.3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.7204,0.8757,0.8739,0.751,0.6599,0.6009,0.5517,0.0505,0.3877,0.5199
90,0.0,0.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403,0.7208,0.8759,0.8741,0.7525,0.6534,0.6013,0.553,0.0434,0.3879,0.5207
91,0.0,0.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.719,0.8759,0.8741,0.7511,0.6554,0.6023,0.553,0.0417,0.3867,0.5203
92,0.0,0.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395,0.7199,0.8757,0.874,0.7511,0.6553,0.6016,0.5553,0.0314,0.3865,0.5203
93,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405,0.7216,0.8756,0.8739,0.7525,0.6588,0.6014,0.5531,0.0503,0.3878,0.5206
94,0.0,0.3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402,0.7208,0.8756,0.8738,0.7512,0.6569,0.6012,0.5531,0.0464,0.386,0.5201
95,0.0,0.3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6414,0.7229,0.8756,0.874,0.7523,0.6559,0.6015,0.5547,0.0565,0.3887,0.5201
96,0.0,0.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402,0.7211,0.8756,0.8739,0.7515,0.6574,0.6016,0.5553,0.0414,0.3868,0.5202
97,0.0,0.3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6411,0.7226,0.8756,0.874,0.7529,0.6564,0.6015,0.5547,0.0548,0.3889,0.5206
98,0.0,0.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.7225,0.8756,0.8738,0.7531,0.6593,0.6015,0.5545,0.054,0.3891,0.5208
99,0.0,0.3119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409,0.7222,0.8756,0.8739,0.7525,0.658,0.6018,0.5546,0.0511,0.389,0.5206
100,0.0,0.3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404,0.7216,0.8755,0.8738,0.7522,0.6613,0.6014,0.554,0.0488,0.3877,0.5206
