epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
24,0.0001,0.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676,0.793,0.854,0.8542,0.7721,0.6984,0.5723,0.5101,-0.0026,0.4237,0.5426
25,0.0001,0.4651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6741,0.7957,0.8532,0.854,0.7686,0.692,0.5741,0.5086,0.0401,0.4122,0.5393
26,0.0001,0.4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857,0.8115,0.8519,0.8526,0.8006,0.7143,0.5431,0.4819,0.0489,0.4382,0.5556
27,0.0001,0.4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6974,0.8283,0.8503,0.8505,0.7902,0.7207,0.5689,0.5119,-0.18,0.4557,0.5691
28,0.0001,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987,0.8513,0.8496,0.8508,0.8332,0.7308,0.5766,0.5047,0.0713,0.4919,0.5764
29,0.0001,0.4502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936,0.8367,0.8515,0.8517,0.8087,0.7208,0.563,0.5043,0.1724,0.4674,0.5603
30,0.0001,0.4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851,0.8095,0.8494,0.8493,0.8036,0.7075,0.5524,0.4899,-0.0762,0.4459,0.566
31,0.0001,0.4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868,0.8244,0.852,0.8524,0.7925,0.6945,0.5889,0.5212,0.0618,0.4357,0.5529
32,0.0001,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819,0.8113,0.8512,0.8516,0.8008,0.7163,0.5883,0.5242,0.039,0.4453,0.5591
33,0.0001,0.4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681,0.8107,0.8526,0.8521,0.774,0.7049,0.5787,0.5067,0.0328,0.4306,0.5405
34,0.0001,0.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862,0.8147,0.8543,0.8546,0.787,0.7096,0.5755,0.5108,0.1153,0.4291,0.5409
35,0.0001,0.4326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697,0.8411,0.8525,0.8522,0.8043,0.7148,0.5809,0.5117,0.0608,0.467,0.56
36,0.0001,0.4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931,0.8306,0.8529,0.8526,0.7841,0.7075,0.5917,0.5236,0.0855,0.4291,0.5453
37,0.0001,0.4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735,0.8009,0.8531,0.8529,0.7708,0.6973,0.5807,0.5169,-0.0068,0.4047,0.5346
38,0.0001,0.4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6865,0.8161,0.8525,0.8532,0.7711,0.6907,0.5646,0.501,0.0185,0.4253,0.5365
39,0.0001,0.4228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815,0.8096,0.8535,0.8527,0.7801,0.6925,0.5925,0.5293,0.0123,0.404,0.5422
40,0.0001,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747,0.7883,0.856,0.8555,0.7634,0.6719,0.5654,0.501,0.0125,0.4038,0.5302
41,0.0001,0.4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855,0.8281,0.855,0.8537,0.7655,0.6787,0.5982,0.5383,0.1493,0.409,0.531
42,0.0001,0.4161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736,0.7948,0.8542,0.8538,0.7759,0.7014,0.5868,0.5211,0.0181,0.4198,0.5429
43,0.0001,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.7945,0.8537,0.8531,0.7611,0.6922,0.5808,0.5151,-0.0318,0.4025,0.5345
44,0.0001,0.4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767,0.7974,0.8533,0.8529,0.7635,0.6888,0.5799,0.524,-0.0314,0.3972,0.536
45,0.0001,0.4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788,0.8057,0.8539,0.8524,0.7506,0.6803,0.5852,0.5241,0.0249,0.4072,0.5267
46,0.0001,0.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731,0.7891,0.8541,0.8538,0.7739,0.6884,0.5693,0.5028,-0.0144,0.4129,0.54
47,0.0001,0.4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.8358,0.8526,0.8524,0.7839,0.6865,0.5633,0.4991,0.1354,0.4315,0.5434
48,0.0001,0.4038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769,0.8039,0.8533,0.8528,0.7591,0.693,0.5667,0.5031,0.0133,0.4166,0.533
49,0.0001,0.3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716,0.7938,0.8538,0.8537,0.7478,0.6802,0.5686,0.5002,-0.0309,0.3859,0.5275
50,0.0001,0.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679,0.8113,0.8514,0.8508,0.7552,0.6911,0.5649,0.502,0.0425,0.4088,0.5308
51,0.0001,0.3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758,0.7984,0.8537,0.8535,0.7449,0.7053,0.5825,0.5163,-0.0375,0.3855,0.5282
52,0.0,0.3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.805,0.8518,0.8508,0.7641,0.6872,0.5605,0.4962,-0.0383,0.4053,0.5393
53,0.0,0.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712,0.789,0.8549,0.8545,0.7475,0.6939,0.5637,0.5009,-0.0061,0.3847,0.5234
54,0.0,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709,0.789,0.8548,0.8543,0.7557,0.6955,0.5673,0.4989,0.0186,0.3925,0.5278
55,0.0,0.3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736,0.7972,0.8543,0.8538,0.7497,0.6987,0.5698,0.5011,0.0821,0.3911,0.5218
56,0.0,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698,0.788,0.8538,0.853,0.7506,0.6947,0.5544,0.4815,-0.0406,0.3845,0.5284
57,0.0,0.3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6854,0.8212,0.8512,0.8515,0.7647,0.6932,0.5381,0.4639,0.0573,0.4061,0.5352
58,0.0,0.3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785,0.8052,0.8551,0.8545,0.7602,0.6724,0.5731,0.5031,0.0854,0.4136,0.5322
59,0.0,0.3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812,0.8129,0.852,0.8518,0.7578,0.6837,0.5374,0.4677,-0.0005,0.3859,0.5321
60,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803,0.8097,0.8514,0.8508,0.7575,0.6927,0.5649,0.4855,0.0222,0.3965,0.5322
61,0.0,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6778,0.8115,0.8531,0.8521,0.7665,0.685,0.5515,0.483,0.0745,0.4034,0.5319
62,0.0,0.3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825,0.818,0.8523,0.8515,0.7498,0.6814,0.5511,0.475,0.0483,0.3879,0.5267
63,0.0,0.3745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764,0.7999,0.854,0.8536,0.7623,0.6904,0.5513,0.4784,0.0506,0.3987,0.532
64,0.0,0.3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779,0.8065,0.8527,0.8519,0.7612,0.677,0.5403,0.4657,0.0254,0.3912,0.5339
65,0.0,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.8126,0.8522,0.8518,0.7558,0.6745,0.5389,0.4711,0.0585,0.3845,0.5293
66,0.0,0.3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796,0.8134,0.8523,0.8519,0.7581,0.6748,0.5246,0.4518,0.0703,0.3936,0.5291
67,0.0,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6786,0.8055,0.8523,0.8516,0.7562,0.6951,0.5488,0.4767,0.0473,0.3846,0.5284
68,0.0,0.3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829,0.8215,0.8517,0.8511,0.7601,0.6809,0.5533,0.4861,0.0668,0.3867,0.5322
69,0.0,0.3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802,0.8134,0.8522,0.8519,0.7507,0.6862,0.5368,0.4716,0.1152,0.3915,0.5238
70,0.0,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764,0.8066,0.8523,0.8513,0.7571,0.6918,0.5674,0.4978,-0.0267,0.3866,0.5311
71,0.0,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.8296,0.8525,0.8518,0.7694,0.6854,0.5161,0.4521,0.0897,0.4072,0.5379
72,0.0,0.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795,0.8141,0.8513,0.8506,0.7558,0.6824,0.5569,0.4869,0.024,0.3855,0.5287
73,0.0,0.3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6768,0.8079,0.8518,0.8512,0.7619,0.6845,0.536,0.4674,-0.0062,0.3834,0.5342
74,0.0,0.3581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6861,0.8261,0.8516,0.8509,0.7604,0.6869,0.5504,0.4825,0.069,0.3913,0.5332
75,0.0,0.3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.8272,0.852,0.8518,0.7645,0.687,0.5515,0.4919,0.0858,0.4044,0.5334
76,0.0,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791,0.8142,0.8522,0.8521,0.7618,0.6828,0.55,0.4823,0.0519,0.3886,0.5315
77,0.0,0.3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812,0.8179,0.8522,0.8517,0.7639,0.6827,0.5431,0.4763,0.0731,0.3972,0.5331
78,0.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834,0.8223,0.8524,0.8514,0.7584,0.6772,0.5456,0.4753,0.0777,0.3908,0.5296
79,0.0,0.3539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862,0.8253,0.8524,0.8518,0.7657,0.6992,0.5305,0.4689,0.0631,0.404,0.5363
80,0.0,0.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.8116,0.8527,0.8521,0.7668,0.6878,0.5447,0.4813,0.0332,0.3883,0.5343
81,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6804,0.8186,0.8517,0.8512,0.7601,0.6859,0.5435,0.4795,0.0573,0.3889,0.53
82,0.0,0.3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767,0.8082,0.8523,0.8515,0.7595,0.6792,0.5442,0.484,0.0151,0.3796,0.5315
83,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785,0.8134,0.8512,0.8507,0.7628,0.6922,0.5574,0.4973,0.0041,0.3805,0.5337
84,0.0,0.3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831,0.8212,0.8518,0.851,0.7667,0.6849,0.5567,0.4948,0.0178,0.3866,0.5374
85,0.0,0.3493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.8152,0.852,0.8515,0.7641,0.6906,0.5283,0.4648,0.0236,0.3834,0.5342
86,0.0,0.3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.8151,0.8521,0.8513,0.7633,0.6862,0.5565,0.496,0.0223,0.3813,0.5338
87,0.0,0.3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6841,0.8249,0.8513,0.8507,0.7653,0.6876,0.5561,0.499,0.0523,0.393,0.5358
88,0.0,0.3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679,0.8123,0.852,0.8514,0.7617,0.6871,0.556,0.4963,0.0291,0.3815,0.5325
89,0.0,0.3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803,0.8157,0.852,0.8513,0.7644,0.6893,0.5562,0.4949,0.0388,0.3843,0.5343
90,0.0,0.3463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809,0.817,0.8518,0.8512,0.7623,0.685,0.5571,0.4957,0.0361,0.3841,0.5328
91,0.0,0.3461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801,0.815,0.8518,0.8511,0.7639,0.6877,0.5567,0.4977,0.0308,0.3816,0.5339
92,0.0,0.3455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812,0.8185,0.8517,0.8511,0.7624,0.6834,0.5565,0.4929,0.0346,0.3831,0.5334
93,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.8168,0.8517,0.851,0.7621,0.6849,0.5567,0.4934,0.0322,0.3817,0.5331
94,0.0,0.3448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6794,0.8142,0.8518,0.8513,0.7621,0.6863,0.5571,0.4945,0.0278,0.3797,0.5327
95,0.0,0.3454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807,0.8176,0.8517,0.8512,0.7631,0.6866,0.5434,0.4809,0.0337,0.3835,0.5334
96,0.0,0.3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6783,0.8122,0.8516,0.8511,0.7611,0.6849,0.5436,0.4808,0.0139,0.3775,0.5325
97,0.0,0.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803,0.8165,0.8517,0.8512,0.763,0.6881,0.5433,0.4805,0.0252,0.3822,0.5338
98,0.0,0.3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.816,0.8517,0.8512,0.7632,0.6881,0.5432,0.4808,0.0248,0.3812,0.5337
99,0.0,0.3443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6798,0.8155,0.8516,0.8511,0.7632,0.6903,0.543,0.4837,0.0273,0.3811,0.5336
100,0.0,0.3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799,0.8156,0.8516,0.8512,0.7631,0.6895,0.543,0.4833,0.0277,0.3811,0.5336
