epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
30,0.0001,0.4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964,0.8183,0.8519,0.8517,0.765,0.693,0.586,0.5318,0.0341,0.4064,0.5511
31,0.0001,0.4437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7043,0.8407,0.8529,0.8527,0.7724,0.7208,0.5925,0.5356,0.1041,0.4023,0.5535
32,0.0001,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898,0.813,0.8535,0.8532,0.7625,0.7036,0.5818,0.5304,-0.0476,0.3838,0.5484
33,0.0001,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941,0.8147,0.8543,0.8528,0.7692,0.6891,0.5978,0.5401,0.106,0.4086,0.5467
34,0.0001,0.4337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.7929,0.8581,0.857,0.7435,0.696,0.5941,0.5262,0.0898,0.3606,0.5277
35,0.0001,0.4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6895,0.8109,0.8536,0.852,0.7599,0.6983,0.592,0.5422,-0.0063,0.3602,0.5421
36,0.0001,0.4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206,0.8733,0.854,0.8526,0.7741,0.7303,0.5906,0.5398,0.1439,0.4145,0.559
37,0.0001,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.8108,0.8542,0.8537,0.7579,0.7069,0.6007,0.5422,0.0225,0.3779,0.5401
38,0.0001,0.4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908,0.8118,0.8561,0.8558,0.7539,0.6913,0.6044,0.5524,0.0229,0.3776,0.5357
39,0.0001,0.4214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852,0.8027,0.8561,0.8554,0.7337,0.6869,0.5956,0.5428,0.0312,0.3454,0.523
40,0.0001,0.4182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873,0.8064,0.8578,0.8573,0.7565,0.6851,0.6034,0.5434,0.1242,0.3791,0.533
41,0.0001,0.4173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908,0.8135,0.8539,0.854,0.7467,0.7037,0.5968,0.5506,-0.0574,0.3631,0.5326
42,0.0001,0.4152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7002,0.832,0.856,0.8547,0.7664,0.7021,0.6016,0.5487,0.1652,0.3913,0.5384
43,0.0001,0.4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813,0.7973,0.856,0.8556,0.7482,0.6886,0.5903,0.5328,-0.0149,0.352,0.5323
44,0.0001,0.4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764,0.7882,0.8579,0.8571,0.7378,0.6762,0.6012,0.5522,-0.0562,0.3526,0.5234
45,0.0001,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7011,0.8343,0.8549,0.854,0.7633,0.6956,0.6005,0.5471,0.1007,0.3731,0.5401
46,0.0001,0.4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827,0.8013,0.8569,0.856,0.7575,0.6909,0.6049,0.5453,-0.0646,0.3691,0.5405
47,0.0001,0.4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889,0.8131,0.8554,0.8546,0.7461,0.6779,0.6024,0.55,0.0163,0.3497,0.5285
48,0.0001,0.4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.8046,0.8585,0.8571,0.7446,0.702,0.6063,0.5524,0.1163,0.3544,0.5258
49,0.0001,0.3988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877,0.8076,0.8555,0.8544,0.7539,0.704,0.6047,0.5561,-0.1646,0.3922,0.5434
50,0.0001,0.3959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869,0.8086,0.8546,0.855,0.7442,0.6992,0.6076,0.5581,0.0377,0.3624,0.5262
51,0.0001,0.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6822,0.7997,0.8576,0.8564,0.7418,0.6862,0.6093,0.557,-0.0773,0.3501,0.5308
52,0.0,0.3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.8028,0.8564,0.8565,0.7353,0.6964,0.6089,0.5511,0.0423,0.3498,0.5176
53,0.0,0.3905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957,0.8272,0.856,0.8567,0.7475,0.6895,0.5903,0.5327,0.0576,0.3684,0.5306
54,0.0,0.3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871,0.82,0.8557,0.8551,0.7513,0.7039,0.6002,0.5561,-0.0534,0.3575,0.5362
55,0.0,0.3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843,0.8107,0.8567,0.8563,0.7519,0.6919,0.5928,0.5282,0.0275,0.3575,0.5307
56,0.0,0.3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866,0.8077,0.8579,0.8574,0.7525,0.682,0.6045,0.5395,0.0907,0.3528,0.5308
57,0.0,0.3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859,0.8118,0.8544,0.8542,0.7458,0.6886,0.5919,0.5383,0.0389,0.3515,0.5272
58,0.0,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819,0.8085,0.8545,0.8545,0.7452,0.6904,0.6065,0.5538,-0.0148,0.3568,0.532
59,0.0,0.3789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825,0.8067,0.8559,0.8558,0.7415,0.686,0.6091,0.5623,0.0031,0.3484,0.5232
60,0.0,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6876,0.8166,0.855,0.8549,0.7547,0.6981,0.5963,0.5415,0.0429,0.3537,0.5311
61,0.0,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.8278,0.8549,0.855,0.7514,0.687,0.5944,0.5361,0.0988,0.3556,0.5277
62,0.0,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849,0.8116,0.8566,0.8562,0.7423,0.6885,0.6006,0.547,0.0462,0.3422,0.5223
63,0.0,0.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6841,0.8092,0.856,0.856,0.7503,0.6864,0.6052,0.5516,-0.0182,0.3413,0.53
64,0.0,0.3706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836,0.8079,0.8562,0.8559,0.7335,0.6906,0.5967,0.534,0.0298,0.3264,0.5169
65,0.0,0.3704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815,0.8063,0.8547,0.8545,0.7443,0.6832,0.5998,0.543,-0.0528,0.3523,0.5282
66,0.0,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833,0.8144,0.8553,0.8547,0.7447,0.6868,0.5998,0.5489,0.0382,0.3495,0.5241
67,0.0,0.3658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795,0.8085,0.8565,0.856,0.744,0.6895,0.6028,0.5411,-0.0166,0.3337,0.5263
68,0.0,0.3653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842,0.8171,0.8564,0.8558,0.7498,0.693,0.5981,0.5365,0.0232,0.3452,0.53
69,0.0,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6804,0.8043,0.8562,0.8558,0.7332,0.6871,0.599,0.5372,0.0086,0.3347,0.5189
70,0.0,0.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801,0.8061,0.8559,0.8559,0.7437,0.6908,0.5988,0.5389,0.0047,0.3368,0.5249
71,0.0,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.8102,0.8559,0.8553,0.7479,0.6911,0.5946,0.5402,0.0467,0.3478,0.527
72,0.0,0.3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791,0.8065,0.8557,0.8557,0.7499,0.6944,0.5996,0.5409,-0.0047,0.3476,0.5286
73,0.0,0.3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802,0.8067,0.856,0.8558,0.7503,0.6901,0.5962,0.5329,0.0107,0.3407,0.528
74,0.0,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.8104,0.8556,0.8553,0.7505,0.691,0.5974,0.5398,0.0087,0.3508,0.5276
75,0.0,0.3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6789,0.8066,0.8557,0.8554,0.7486,0.6749,0.5966,0.5401,-0.001,0.3443,0.5264
76,0.0,0.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6811,0.8123,0.8548,0.8543,0.7438,0.6863,0.5968,0.5347,-0.0394,0.344,0.5265
77,0.0,0.3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891,0.8275,0.8552,0.8547,0.7554,0.6958,0.5948,0.5337,0.0564,0.3446,0.5305
78,0.0,0.3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6798,0.8074,0.8556,0.8558,0.747,0.6824,0.5949,0.5352,-0.0074,0.3394,0.5266
79,0.0,0.3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.8174,0.8548,0.8543,0.7498,0.6981,0.5934,0.5342,0.0309,0.3437,0.5263
80,0.0,0.3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812,0.8115,0.8553,0.8548,0.7431,0.6949,0.5953,0.5383,0.0205,0.3393,0.5243
81,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788,0.8099,0.8556,0.8552,0.7428,0.6842,0.5969,0.5415,-0.0108,0.3427,0.5241
82,0.0,0.3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815,0.8138,0.8547,0.8547,0.7494,0.6909,0.5941,0.533,0.0103,0.3383,0.5267
83,0.0,0.3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796,0.8108,0.8545,0.8542,0.7454,0.6884,0.5948,0.5373,-0.0389,0.3465,0.5269
84,0.0,0.3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807,0.8141,0.8546,0.8542,0.7451,0.6905,0.5933,0.5333,-0.0173,0.3385,0.5267
85,0.0,0.3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847,0.8197,0.8552,0.8547,0.7489,0.6851,0.5932,0.5294,0.0418,0.3489,0.5272
86,0.0,0.3462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825,0.8167,0.8546,0.8542,0.7498,0.6919,0.5931,0.5327,0.0028,0.3392,0.5278
87,0.0,0.3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813,0.8146,0.8548,0.8546,0.7481,0.688,0.5927,0.5273,-0.0187,0.3378,0.528
88,0.0,0.3466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802,0.8121,0.855,0.8547,0.7471,0.6887,0.5929,0.5304,-0.0092,0.341,0.5267
89,0.0,0.3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807,0.8132,0.8546,0.8543,0.7459,0.6879,0.5931,0.5327,0.0011,0.3401,0.5265
90,0.0,0.3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799,0.8107,0.855,0.8547,0.7448,0.6904,0.5931,0.5322,-0.0018,0.3375,0.5256
91,0.0,0.3442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.8127,0.8548,0.8546,0.7452,0.6903,0.5919,0.5287,-0.0009,0.3371,0.526
92,0.0,0.3433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818,0.8153,0.8548,0.8546,0.7467,0.6877,0.5926,0.5333,0.0115,0.3391,0.5265
93,0.0,0.3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819,0.8151,0.8548,0.8545,0.7461,0.6907,0.5924,0.5306,0.016,0.3395,0.5257
94,0.0,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818,0.8152,0.8547,0.8544,0.7467,0.6936,0.5931,0.5303,0.0089,0.3411,0.5263
95,0.0,0.3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813,0.815,0.8546,0.8543,0.7465,0.6895,0.5934,0.5344,-0.0004,0.3404,0.5267
96,0.0,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816,0.8154,0.8546,0.8543,0.7467,0.6899,0.593,0.5324,0.0033,0.3403,0.5268
97,0.0,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817,0.8155,0.8546,0.8544,0.7466,0.6894,0.5926,0.5324,0.0024,0.3403,0.5267
98,0.0,0.3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816,0.8152,0.8545,0.8544,0.7467,0.6916,0.5923,0.5329,0.0027,0.3404,0.5266
99,0.0,0.3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6811,0.8145,0.8545,0.8543,0.7467,0.6928,0.5926,0.5327,-0.0091,0.3394,0.5269
100,0.0,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813,0.815,0.8545,0.8543,0.7468,0.6926,0.5922,0.5314,-0.0069,0.3397,0.5269
