epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
27,0.0001,0.4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6513,0.7317,0.8737,0.8742,0.7278,0.6393,0.6301,0.5877,0.0703,0.3983,0.5089
28,0.0001,0.4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531,0.7288,0.8727,0.8727,0.7603,0.6457,0.6318,0.5931,0.0059,0.4232,0.529
29,0.0001,0.4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523,0.7382,0.8693,0.8714,0.7621,0.6585,0.608,0.5674,-0.0724,0.4304,0.5326
30,0.0001,0.4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483,0.7318,0.8715,0.8724,0.7175,0.6342,0.6287,0.5862,0.0407,0.3829,0.5032
31,0.0001,0.3998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386,0.709,0.8749,0.8754,0.7366,0.6329,0.6352,0.5938,0.0075,0.3908,0.5107
32,0.0001,0.3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435,0.7182,0.8736,0.8736,0.7303,0.6266,0.5988,0.5609,-0.0719,0.3777,0.51
33,0.0001,0.3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469,0.7266,0.8738,0.8748,0.7328,0.6434,0.6032,0.5569,0.0948,0.4051,0.5105
34,0.0001,0.3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.7246,0.8735,0.8737,0.7237,0.6299,0.6295,0.588,0.0543,0.3826,0.4987
35,0.0001,0.3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6407,0.7139,0.8743,0.8751,0.7259,0.6326,0.6607,0.6166,-0.0156,0.3857,0.5079
36,0.0001,0.3858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468,0.7252,0.8735,0.8733,0.7337,0.6379,0.642,0.6024,-0.0706,0.3938,0.515
37,0.0001,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486,0.7249,0.8727,0.874,0.7304,0.6298,0.6184,0.5831,0.0416,0.38,0.507
38,0.0001,0.3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6389,0.7091,0.8751,0.8759,0.724,0.616,0.6189,0.5817,-0.0258,0.3741,0.5
39,0.0001,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6494,0.7259,0.8754,0.876,0.7294,0.6245,0.609,0.5657,0.0826,0.3887,0.5031
40,0.0001,0.3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455,0.7276,0.8744,0.8757,0.7418,0.6341,0.6197,0.5679,0.1074,0.4145,0.5116
41,0.0001,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435,0.7228,0.8744,0.8751,0.7438,0.6414,0.64,0.6053,0.097,0.4046,0.5091
42,0.0001,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6407,0.709,0.8753,0.876,0.7251,0.6324,0.6328,0.5818,0.0147,0.3706,0.5018
43,0.0001,0.3692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395,0.7147,0.8746,0.8757,0.7183,0.6279,0.6218,0.5725,0.0323,0.3793,0.4953
44,0.0001,0.3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466,0.7191,0.8763,0.8768,0.7223,0.6374,0.6445,0.6058,0.1005,0.3722,0.5023
45,0.0001,0.3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,0.7117,0.8752,0.8756,0.7209,0.6202,0.615,0.5796,0.0816,0.3714,0.5009
46,0.0001,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454,0.7192,0.8762,0.8764,0.7326,0.6361,0.6377,0.6006,0.0929,0.3858,0.5012
47,0.0001,0.3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6396,0.7133,0.8747,0.8754,0.7143,0.6285,0.6525,0.6112,-0.0402,0.3747,0.4971
48,0.0001,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367,0.7112,0.8749,0.8767,0.7247,0.6349,0.6311,0.5885,0.0279,0.3833,0.4989
49,0.0001,0.3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6396,0.714,0.8752,0.8763,0.7164,0.6222,0.6457,0.6057,0.068,0.3671,0.4934
50,0.0001,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378,0.7111,0.8752,0.8758,0.7268,0.6374,0.6341,0.5951,-0.0146,0.3674,0.5002
51,0.0001,0.3548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381,0.7097,0.8757,0.8769,0.7248,0.6233,0.6423,0.6011,0.0542,0.377,0.4971
52,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344,0.7071,0.8757,0.8767,0.7071,0.6213,0.6352,0.5919,0.0365,0.363,0.4901
53,0.0,0.3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373,0.7084,0.8761,0.8764,0.7218,0.6224,0.6554,0.618,0.0693,0.3701,0.4929
54,0.0,0.3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,0.7104,0.8754,0.8764,0.7112,0.6197,0.6594,0.6227,0.0064,0.3606,0.4928
55,0.0,0.3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336,0.7044,0.8763,0.8767,0.7138,0.619,0.6363,0.6038,0.0112,0.371,0.4917
56,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367,0.7123,0.8757,0.8764,0.7284,0.6323,0.6397,0.601,0.0944,0.3761,0.4972
57,0.0,0.3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425,0.7174,0.8758,0.8769,0.7295,0.6454,0.6397,0.5936,0.0034,0.368,0.5023
58,0.0,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6372,0.7107,0.8753,0.8763,0.7244,0.6238,0.6322,0.5964,0.0501,0.3692,0.4983
59,0.0,0.3405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6394,0.7159,0.8747,0.8762,0.7259,0.6168,0.631,0.5901,0.0695,0.3681,0.4949
60,0.0,0.3398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347,0.7057,0.8764,0.8773,0.72,0.6252,0.6556,0.6103,0.0303,0.3669,0.4941
61,0.0,0.3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339,0.7084,0.8753,0.876,0.7156,0.6122,0.6289,0.5842,0.0248,0.3554,0.4924
62,0.0,0.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.7076,0.8755,0.8761,0.7211,0.622,0.6505,0.6091,0.0226,0.3651,0.4959
63,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368,0.7127,0.8758,0.8768,0.7239,0.6179,0.6506,0.6059,0.0903,0.3747,0.4957
64,0.0,0.3346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.7067,0.8765,0.8771,0.7213,0.6203,0.6394,0.6004,0.0352,0.3571,0.4945
65,0.0,0.3327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342,0.7059,0.876,0.8766,0.7165,0.6213,0.6443,0.6044,0.0639,0.3646,0.4925
66,0.0,0.3318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325,0.7058,0.8764,0.8776,0.7114,0.6098,0.6363,0.6069,0.052,0.3531,0.4906
67,0.0,0.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339,0.7085,0.8755,0.8761,0.7257,0.6113,0.6534,0.6105,0.0595,0.367,0.4974
68,0.0,0.3293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6374,0.714,0.875,0.8761,0.7267,0.6142,0.6537,0.6139,0.0493,0.3681,0.4985
69,0.0,0.3285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347,0.7099,0.8757,0.8769,0.724,0.6076,0.6559,0.6179,0.0544,0.3712,0.4963
70,0.0,0.3269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362,0.7131,0.8758,0.8768,0.7262,0.6147,0.6402,0.5964,0.0726,0.3623,0.4981
71,0.0,0.3261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347,0.7112,0.8753,0.8766,0.7313,0.6333,0.6332,0.5884,0.0433,0.3697,0.5012
72,0.0,0.3254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336,0.708,0.8757,0.8769,0.7262,0.6174,0.6343,0.5838,0.0418,0.3613,0.4986
73,0.0,0.3239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6351,0.7117,0.8752,0.8763,0.7317,0.6226,0.6368,0.5892,0.0213,0.3686,0.5012
74,0.0,0.3236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332,0.7087,0.8754,0.8767,0.7301,0.6165,0.6508,0.5965,0.0547,0.3648,0.4983
75,0.0,0.3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6337,0.7084,0.8756,0.8765,0.726,0.6189,0.6511,0.6043,0.0346,0.357,0.4978
76,0.0,0.3209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402,0.7225,0.8752,0.8762,0.7332,0.6296,0.6528,0.6103,0.1047,0.3758,0.5032
77,0.0,0.3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.7129,0.8756,0.8766,0.7265,0.6189,0.65,0.6012,0.0533,0.3655,0.4975
78,0.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6387,0.7182,0.8752,0.8763,0.7323,0.6254,0.6472,0.5949,0.0454,0.3655,0.5022
79,0.0,0.3186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376,0.7167,0.875,0.8761,0.7302,0.6191,0.6509,0.609,0.0455,0.365,0.5002
80,0.0,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348,0.7126,0.875,0.8762,0.7318,0.6206,0.6515,0.6008,0.0357,0.3668,0.5005
81,0.0,0.3177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6334,0.7109,0.8754,0.8764,0.7299,0.6178,0.6387,0.5923,0.0362,0.3665,0.4996
82,0.0,0.3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6351,0.7139,0.8749,0.8762,0.7331,0.6156,0.6352,0.596,0.0495,0.3675,0.502
83,0.0,0.3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357,0.7143,0.8748,0.876,0.7336,0.6205,0.6326,0.5871,0.039,0.3678,0.5023
84,0.0,0.3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6345,0.7129,0.8749,0.8761,0.7308,0.615,0.6358,0.5885,0.0272,0.3665,0.5019
85,0.0,0.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6366,0.7164,0.8749,0.8761,0.7333,0.6201,0.6224,0.5743,0.0571,0.367,0.5024
86,0.0,0.3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6345,0.7142,0.875,0.8762,0.731,0.6178,0.6202,0.5746,0.0405,0.3629,0.5009
87,0.0,0.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6345,0.7128,0.8752,0.8765,0.7323,0.6159,0.6226,0.5733,0.0433,0.3649,0.5009
88,0.0,0.3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354,0.7142,0.8748,0.876,0.732,0.6175,0.6362,0.5882,0.0376,0.3657,0.5014
89,0.0,0.3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349,0.7133,0.875,0.8762,0.7304,0.6181,0.6375,0.5887,0.0427,0.3641,0.5002
90,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352,0.7139,0.8751,0.8763,0.7312,0.6203,0.6376,0.5899,0.0593,0.3659,0.5011
91,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.7131,0.8749,0.8762,0.7326,0.6176,0.6366,0.5874,0.0355,0.3657,0.5014
92,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348,0.7134,0.8751,0.8762,0.732,0.6192,0.6372,0.5896,0.0465,0.3653,0.501
93,0.0,0.3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346,0.7135,0.8749,0.8761,0.7334,0.6189,0.6368,0.5892,0.0385,0.3662,0.5019
94,0.0,0.3114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6358,0.7156,0.875,0.8762,0.733,0.6179,0.6366,0.5892,0.0549,0.3667,0.502
95,0.0,0.3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354,0.7152,0.8747,0.876,0.733,0.6198,0.6353,0.5887,0.0472,0.3675,0.5022
96,0.0,0.3102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352,0.7148,0.8748,0.876,0.7326,0.6223,0.6344,0.5895,0.044,0.3664,0.5019
97,0.0,0.3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347,0.7139,0.8749,0.8761,0.7326,0.6201,0.6354,0.5882,0.0398,0.3656,0.5018
98,0.0,0.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355,0.7154,0.8749,0.8761,0.7328,0.6236,0.6348,0.5885,0.0508,0.3656,0.502
99,0.0,0.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.7143,0.8748,0.8761,0.7329,0.6223,0.6352,0.5882,0.0416,0.366,0.5022
100,0.0,0.3107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6358,0.716,0.8748,0.8761,0.7327,0.6215,0.6348,0.5876,0.0559,0.3657,0.5021
